CLE_ABONNEMENT,CLE_FACTURE,DATE_EMISSION_FACTURE,CONSO_FACTURE,DATE_RELEVE_INDEX_PRECEDENT_FACTURE_COMPOSITE,DATE_RELEVE_INDEX_FACTURE,NB_FACTURES_PAR_PDS,NB_JOURS_CONNUS,NUM_FAC_PAR_PDS
GN_0742100440063502,GN|0742100440063502|23320|1|00000,2023-05-03,0,2022-04-05,2023-04-27,3,387,2
GN_0742100440063502,GN|0742100440063502|24330|1|00000,2024-04-26,0,2023-04-27,2024-04-09,3,348,3
GN_0742100440064901,GN|0742100440064901|24330|1|00000,2024-04-26,8,2023-04-05,2024-04-08,1,369,1
GN_0742100440065001,GN|0742100440065001|24330|1|00000,2024-04-26,51,2023-04-05,2024-04-08,2,369,2
GN_0742100440084101,GN|0742100440084101|23320|1|00000,2023-05-03,38,2022-03-31,2023-03-31,2,365,1
GN_0742100440084101,GN|0742100440084101|24330|1|00000,2024-04-26,45,2023-03-31,2024-04-08,2,374,2
GN_0742100440089102,GN|0742100440089102|24330|1|00000,2024-04-26,14,2023-04-05,2024-04-08,2,369,2
GN_0742100440097501,GN|0742100440097501|23320|1|00000,2023-05-03,35,2022-04-11,2023-04-11,2,365,1
GN_0742100440097501,GN|0742100440097501|24330|1|00000,2024-04-26,68,2023-04-11,2024-04-16,2,371,2
GN_0742100440098501,GN|0742100440098501|24330|1|00000,2024-04-26,41,2023-04-05,2024-04-08,2,369,2
GN_0742100440103401,GN|0742100440103401|24330|1|00000,2024-04-26,562,2023-04-05,2024-04-08,2,369,2
GN_0742100440106401,GN|0742100440106401|24330|1|00000,2024-04-26,130,2023-04-05,2024-04-08,2,369,2
GN_0742100440107701,GN|0742100440107701|23320|1|00000,2023-05-03,40,2022-04-12,2023-04-13,2,366,1
GN_0742100440107701,GN|0742100440107701|24330|1|00000,2024-04-26,39,2023-04-13,2024-04-12,2,365,2
GN_0742100440108401,GN|0742100440108401|23320|1|00000,2023-05-03,69,2022-04-06,2023-04-12,2,371,1
GN_0742100440108401,GN|0742100440108401|24330|1|00000,2024-04-26,58,2023-04-12,2024-04-08,2,362,2
GN_0742100440108501,GN|0742100440108501|24330|1|00000,2024-04-26,0,2023-04-05,2024-04-08,2,369,2
GN_0742100440108601,GN|0742100440108601|24330|1|00000,2024-04-26,5,2023-04-05,2024-04-08,2,369,2
GN_0742100440108801,GN|0742100440108801|24330|1|00000,2024-04-26,66,2023-04-05,2024-04-08,2,369,2
GN_0742100440108901,GN|0742100440108901|24330|1|00000,2024-04-26,8,2023-04-05,2024-04-08,2,369,2
GN_0742100440118702,GN|0742100440118702|23320|1|00000,2023-05-03,30,2022-04-15,2023-04-17,2,367,1
GN_0742100440118702,GN|0742100440118702|24330|1|00000,2024-04-26,25,2023-04-17,2024-04-19,2,368,2
GN_0742100440129901,GN|0742100440129901|23320|1|00000,2023-05-03,381,2022-04-14,2023-04-14,2,365,1
GN_0742100440129901,GN|0742100440129901|24330|1|00000,2024-04-26,682,2023-04-14,2024-04-17,2,369,2
GN_0742100440138001,GN|0742100440138001|24330|1|00000,2024-04-26,0,2023-04-13,2024-04-19,1,372,1
GN_0742100440173201,GN|0742100440173201|24330|1|00000,2024-04-26,214,2023-04-03,2024-04-08,1,371,1
GN_0742100440173601,GN|0742100440173601|24330|1|00000,2024-04-26,22,2023-04-03,2024-04-08,1,371,1
GN_0742100440173801,GN|0742100440173801|24330|1|00000,2024-04-26,2,2023-04-03,2024-04-16,1,379,1
GN_0743200100006402,GN|0743200100006402|24310|1|00000,2024-05-03,54,2023-04-13,2024-04-15,1,368,1
GN_0743200100020101,GN|0743200100020101|23310|1|00000,2023-05-10,57,2022-04-14,2023-04-14,2,365,1
GN_0743200100020101,GN|0743200100020101|24310|1|00000,2024-05-03,57,2023-04-14,2024-04-15,2,367,2
GN_0743200100020302,GN|0743200100020302|24310|1|00000,2024-05-03,50,2023-04-13,2024-04-15,2,368,2
GN_0743200100020501,GN|0743200100020501|23310|1|00000,2023-05-10,6,2022-04-14,2023-04-14,2,365,1
GN_0743200100020501,GN|0743200100020501|24310|1|00000,2024-05-03,5,2023-04-14,2024-04-15,2,367,2
GN_0743200100025202,GN|0743200100025202|24310|1|00000,2024-05-03,2,2024-01-04,2024-04-15,1,102,1
GN_0774401020000301,GN|0774401020000301|24510|1|00000,2024-10-22,258,2023-10-02,2024-10-01,2,365,2
GN_0774401020001001,GN|0774401020001001|24510|1|00000,2024-10-22,314,2023-10-02,2024-10-01,2,365,2
GN_0774401020001501,GN|0774401020001501|24510|1|00000,2024-10-22,611,2023-10-02,2024-10-01,2,365,2
GN_0774401020004703,GN|0774401020004703|22510|1|00000,2022-11-03,0,2022-09-15,2023-05-15,2,242,1
GN_0774401020004703,GN|0774401020004703|24510|1|00000,2024-10-22,88,2023-10-02,2024-10-01,2,365,2
GN_0774401020012501,GN|0774401020012501|23510|1|00000,2023-11-03,192,2022-09-26,2023-09-22,2,361,1
GN_0774401020012501,GN|0774401020012501|24510|1|00000,2024-10-22,162,2023-09-22,2024-09-19,2,363,2
GN_0774401020015201,GN|0774401020015201|23510|1|00000,2023-11-03,230,2022-10-03,2023-10-03,2,365,1
GN_0774401020015201,GN|0774401020015201|24510|1|00000,2024-10-22,208,2023-10-03,2024-09-30,2,363,2
GN_0774401020038501,GN|0774401020038501|23510|1|00000,2023-11-03,1219,2022-10-04,2023-10-04,2,365,1
GN_0774401020038501,GN|0774401020038501|24510|1|00000,2024-10-22,1250,2023-10-04,2024-10-01,2,363,2
GN_0774401020039403,GN|0774401020039403|24510|1|00000,2024-10-22,113,2023-10-03,2024-10-02,2,365,2
GN_0774401020046102,GN|0774401020046102|23510|1|00000,2023-11-03,5,2022-10-05,2023-10-05,2,365,1
GN_0774401020047807,GN|0774401020047807|22510|1|00000,2022-11-03,424,2022-08-12,2022-10-06,3,55,1
GN_0774401020047807,GN|0774401020047807|23510|1|00000,2023-11-03,1297,2022-10-06,2023-10-13,3,372,2
GN_0774401020047807,GN|0774401020047807|24510|1|00000,2024-10-22,1160,2023-10-13,2024-10-03,3,356,3
GN_0774401020055001,GN|0774401020055001|23510|1|00000,2023-11-03,17,2022-10-06,2023-10-06,2,365,1
GN_0774401020055203,GN|0774401020055203|23510|1|00000,2023-11-03,0,2022-10-26,2023-10-06,2,345,1
GN_0774401020059702,GN|0774401020059702|23510|1|00000,2023-11-03,68,2022-10-07,2023-10-05,2,363,1
GN_0774401020059703,GN|0774401020059703|24510|1|00000,2024-10-22,11,2023-11-21,2024-10-02,2,316,2
GN_0774401020061301,GN|0774401020061301|23510|1|00000,2023-11-03,89,2022-10-05,2023-10-05,1,365,1
GN_0774401020061507,GN|0774401020061507|23510|1|00000,2023-11-03,191,2022-10-05,2023-10-05,2,365,1
GN_0774401020061507,GN|0774401020061507|24510|1|00000,2024-10-22,273,2023-10-05,2024-10-02,2,363,2
GN_0774401020064501,GN|0774401020064501|24510|1|00000,2024-10-22,1274,2023-10-05,2024-10-02,1,363,1
GN_0774401020065103,GN|0774401020065103|23510|1|00000,2023-11-03,7,2022-10-06,2023-10-06,2,365,1
GN_0774401020065103,GN|0774401020065103|24510|1|00000,2024-10-22,7,2023-10-06,2024-10-03,2,363,2
GN_0774401020067701,GN|0774401020067701|23510|1|00000,2023-11-03,2591,2022-10-06,2023-10-04,2,363,1
GN_0774401020067701,GN|0774401020067701|24510|1|00000,2024-10-22,2417,2023-10-04,2024-10-03,2,365,2
GN_0774401020067801,GN|0774401020067801|23510|1|00000,2023-11-03,531,2022-10-07,2023-10-04,2,362,1
GN_0774401020067801,GN|0774401020067801|24510|1|00000,2024-10-22,688,2023-10-04,2024-10-03,2,365,2
GN_0774401020067901,GN|0774401020067901|23510|1|00000,2023-11-03,752,2022-10-07,2023-10-09,2,367,1
GN_0774401020067901,GN|0774401020067901|24510|1|00000,2024-10-22,574,2023-10-09,2024-10-03,2,360,2
GN_0774401020068104,GN|0774401020068104|22510|1|00000,2022-11-03,19,2022-08-29,2022-10-19,3,51,1
GN_0774401020068104,GN|0774401020068104|23510|1|00000,2023-11-03,131,2022-10-19,2023-10-04,3,350,2
GN_0774401020068104,GN|0774401020068104|24510|1|00000,2024-10-22,178,2023-10-04,2024-10-03,3,365,3
GN_0774401020081602,GN|0774401020081602|24510|1|00000,2024-10-22,505,2023-10-04,2024-09-30,2,362,2
GN_0774401020082601,GN|0774401020082601|24510|1|00000,2024-10-22,0,2023-10-02,2024-10-01,2,365,2
GN_0774401020090701,GN|0774401020090701|23510|1|00000,2023-11-03,21,2022-10-06,2023-10-06,2,365,1
GN_0774401020090701,GN|0774401020090701|24510|1|00000,2024-10-22,39,2023-10-06,2024-10-03,2,363,2
GN_0774401020091903,GN|0774401020091903|23510|1|00000,2023-11-03,118,2022-10-06,2023-10-09,2,368,1
GN_0774401020091903,GN|0774401020091903|24510|1|00000,2024-10-22,62,2023-10-09,2024-10-03,2,360,2
GN_0774401020093601,GN|0774401020093601|23510|1|00000,2023-11-03,4,2022-10-06,2023-10-06,2,365,1
GN_0774401020093601,GN|0774401020093601|24510|1|00000,2024-10-22,3,2023-10-06,2024-10-03,2,363,2
GN_0774401020104802,GN|0774401020104802|23510|1|00000,2023-11-03,115,2022-10-06,2023-10-06,2,365,1
GN_0774401020104802,GN|0774401020104802|24510|1|00000,2024-10-22,1026,2023-10-06,2024-10-03,2,363,2
GN_0774401020107701,GN|0774401020107701|23510|1|00000,2023-11-03,80,2022-10-06,2023-10-06,2,365,1
GN_0774401020107701,GN|0774401020107701|24510|1|00000,2024-10-22,77,2023-10-06,2024-10-03,2,363,2
GN_0774401020108302,GN|0774401020108302|24510|1|00000,2024-10-22,47,2023-10-06,2024-10-03,2,363,2
GN_0774401020109307,GN|0774401020109307|23510|1|00000,2023-11-03,31,2022-10-06,2023-10-06,2,365,1
GN_0774401020109307,GN|0774401020109307|24510|1|00000,2024-10-22,57,2023-10-06,2024-10-03,2,363,2
GN_0774401020117703,GN|0774401020117703|24510|1|00000,2024-10-22,4,2023-10-06,2024-10-08,2,368,2
GN_0774401020122101,GN|0774401020122101|24510|1|00000,2024-10-22,42,2023-10-06,2024-10-14,2,374,2
GN_0774401020125404,GN|0774401020125404|24510|1|00000,2024-10-22,30,2023-10-06,2024-10-08,2,368,2
GN_0774401020131203,GN|0774401020131203|24510|1|00000,2024-10-22,49,2023-10-06,2024-10-08,2,368,2
GN_0774401020132502,GN|0774401020132502|23510|1|00000,2023-11-03,16,2022-10-07,2023-10-09,2,367,1
GN_0774401020132502,GN|0774401020132502|24510|1|00000,2024-10-22,1,2023-10-09,2024-10-14,2,371,2
GN_0774401020132801,GN|0774401020132801|24510|1|00000,2024-10-22,726,2023-10-06,2024-10-08,2,368,2
GN_0774401020134002,GN|0774401020134002|24510|1|00000,2024-10-22,51,2023-10-06,2024-10-08,2,368,2
GN_0774401020134801,GN|0774401020134801|24510|1|00000,2024-10-22,146,2023-10-06,2024-10-03,2,363,2
GN_0774401020137801,GN|0774401020137801|24510|1|00000,2024-10-22,427,2023-10-06,2024-10-08,2,368,2
GN_0774401020140202,GN|0774401020140202|24510|1|00000,2024-10-22,1543,2023-10-06,2024-10-08,2,368,2
GN_0774401020141501,GN|0774401020141501|23510|1|00000,2023-11-03,20,2022-10-26,2023-10-03,2,342,1
GN_0774401020141501,GN|0774401020141501|24510|1|00000,2024-10-22,60,2023-10-03,2024-10-02,2,365,2
GN_0774401020143302,GN|0774401020143302|23384|1|00000,2023-02-21,7,2022-10-07,2023-02-06,3,122,1
GN_0774401020143303,GN|0774401020143303|24510|1|00000,2024-10-22,18,2023-10-06,2024-10-08,3,368,3
GN_0774401020144004,GN|0774401020144004|24510|1|00000,2024-10-22,22,2023-10-06,2024-10-08,2,368,2
GN_0774401020144302,GN|0774401020144302|24510|1|00000,2024-10-22,12,2023-10-06,2024-10-08,2,368,2
GN_0774401020144401,GN|0774401020144401|24510|1|00000,2024-10-22,65,2023-10-06,2024-10-08,2,368,2
GN_0774401020145801,GN|0774401020145801|24510|1|00000,2024-10-22,335,2023-10-06,2024-10-08,2,368,2
GN_0774401020147003,GN|0774401020147003|24510|1|00000,2024-10-22,0,2023-10-06,2024-10-08,2,368,2
GN_0774401020147101,GN|0774401020147101|24510|1|00000,2024-10-22,305,2023-10-06,2024-10-08,2,368,2
GN_0774401020147301,GN|0774401020147301|24510|1|00000,2024-10-22,23,2023-10-06,2024-10-08,1,368,1
GN_0774401020148801,GN|0774401020148801|24510|1|00000,2024-10-22,20,2023-10-06,2024-10-08,2,368,2
GN_0774401020149601,GN|0774401020149601|24510|1|00000,2024-10-22,136,2023-10-06,2024-10-08,2,368,2
GN_0774401020149804,GN|0774401020149804|24510|1|00000,2024-10-22,233,2023-10-06,2024-10-08,2,368,2
GN_0774401020151401,GN|0774401020151401|24510|1|00000,2024-10-22,1402,2023-10-06,2024-10-08,2,368,2
GN_0774401020152801,GN|0774401020152801|23510|1|00000,2023-11-03,3,2022-10-07,2023-10-05,2,363,1
GN_0774401020152801,GN|0774401020152801|24510|1|00000,2024-10-22,0,2023-10-05,2024-10-01,2,362,2
GN_0774401020153002,GN|0774401020153002|24510|1|00000,2024-10-22,1470,2023-10-06,2024-10-16,2,376,2
GN_0774401020153701,GN|0774401020153701|24510|1|00000,2024-10-22,22,2023-10-06,2024-10-03,2,363,2
GN_0774401020159101,GN|0774401020159101|24510|1|00000,2024-10-22,120,2023-10-06,2024-10-08,3,368,2
GN_0774401020159101,GN|0774401020159101|24793|1|00000,2024-11-18,272,2024-10-08,2024-11-06,3,29,3
GN_0774401020159302,GN|0774401020159302|23510|1|00000,2023-11-03,2349,2022-10-06,2023-10-06,2,365,1
GN_0774401020159302,GN|0774401020159302|24510|1|00000,2024-10-22,2149,2023-10-06,2024-10-03,2,363,2
GN_0774401020163301,GN|0774401020163301|24510|1|00000,2024-10-22,15,2023-10-06,2024-10-08,2,368,2
GN_0774401020165802,GN|0774401020165802|23510|1|00000,2023-11-03,0,2022-10-05,2023-10-06,3,366,1
GN_0774401020165802,GN|0774401020165802|24510|1|00000,2024-10-22,0,2023-10-06,2024-05-13,3,220,2
GN_0774401020171601,GN|0774401020171601|24510|1|00000,2024-10-22,44,2023-10-02,2024-10-01,2,365,2
GN_0774401020172502,GN|0774401020172502|22514|1|00000,2022-06-27,32,2022-02-08,2022-06-13,4,125,1
GN_0774401020172503,GN|0774401020172503|22510|1|00000,2022-11-03,45,2022-06-13,2022-10-05,4,114,2
GN_0774401020172503,GN|0774401020172503|23510|1|00000,2023-11-03,154,2022-10-05,2023-10-05,4,365,3
GN_0774401020172503,GN|0774401020172503|24510|1|00000,2024-10-22,55,2023-10-05,2024-10-02,4,363,4
GN_0774401020176201,GN|0774401020176201|24510|1|00000,2024-10-22,36,2023-10-06,2024-10-08,2,368,2
GN_0774401020177201,GN|0774401020177201|24510|1|00000,2024-10-22,10,2023-10-06,2024-10-08,1,368,1
GN_0774401020177301,GN|0774401020177301|24510|1|00000,2024-10-22,157,2023-10-06,2024-10-08,2,368,2
GN_0774401020177501,GN|0774401020177501|24510|1|00000,2024-10-22,12,2023-10-06,2024-10-08,2,368,2
GN_0774401020178601,GN|0774401020178601|23510|1|00000,2023-11-03,6,2022-10-03,2023-10-09,2,371,1
GN_0774401020178601,GN|0774401020178601|24510|1|00000,2024-10-22,11,2023-10-09,2024-10-01,2,358,2
GN_0774401020183201,GN|0774401020183201|24510|1|00000,2024-10-22,40,2023-10-11,2024-10-08,1,363,1
GN_0774401020183501,GN|0774401020183501|24510|1|00000,2024-10-22,24,2023-11-22,2024-10-02,1,315,1
GN_0774501010002501,GN|0774501010002501|23510|1|00000,2023-11-08,77,2023-04-24,2023-10-18,5,177,3
GN_0774501010006801,GN|0774501010006801|23510|1|00000,2023-11-08,116,2023-04-24,2023-10-18,5,177,3
GN_0774501010006901,GN|0774501010006901|23510|1|00000,2023-11-08,34,2023-04-24,2023-10-18,5,177,3
GN_0774501010008109,GN|0774501010008109|22310|1|00000,2022-05-12,0,2022-03-17,2022-04-25,6,39,1
GN_0774501010008109,GN|0774501010008109|23510|1|00000,2023-11-08,120,2023-04-24,2023-10-18,6,177,4
GN_0774501010030501,GN|0774501010030501|23510|1|00000,2023-11-08,0,2023-04-24,2023-10-18,5,177,3
GN_0774501010037101,GN|0774501010037101|23510|1|00000,2023-11-08,0,2023-04-24,2023-10-18,5,177,3
GN_1180180100000508,GN|1180180100000508|23350|1|00000,2023-06-08,3,2023-05-09,2023-05-26,5,17,2
GN_1180180100000905,GN|1180180100000905|24950|1|00000,2024-11-19,1,2024-10-24,2024-10-29,6,5,6
GN_1180180100004201,GN|1180180100004201|24950|1|00000,2024-11-19,42,2023-11-12,2024-10-29,4,352,4
GN_1180180100004303,GN|1180180100004303|24443|1|00000,2024-07-30,0,2024-05-28,2024-07-19,2,52,2
GN_1180180100012508,GN|1180180100012508|24603|1|00000,2024-10-22,0,2024-05-28,2024-10-14,5,139,5
GN_1180180100012602,GN|1180180100012602|24263|1|00000,2024-05-06,8,2023-11-12,2024-04-08,6,148,4
GN_1180180100012603,GN|1180180100012603|24350|1|00000,2024-06-06,0,2024-04-08,2024-05-22,6,44,5
GN_1180180100012701,GN|1180180100012701|23363|1|00000,2023-02-15,0,2022-11-18,2023-02-06,2,80,2
GN_1180180100015604,GN|1180180100015604|23950|1|00000,2023-12-15,291,2022-11-08,2023-11-12,2,369,1
GN_1180180100015604,GN|1180180100015604|24950|1|00000,2024-11-19,432,2023-11-12,2024-10-28,2,351,2
GN_1180180100016305,GN|1180180100016305|23950|1|00000,2023-12-15,1979,2022-11-08,2023-11-12,2,369,1
GN_1180180100016305,GN|1180180100016305|24950|1|00000,2024-11-19,1833,2023-11-12,2024-10-29,2,352,2
GN_1180180100020806,GN|1180180100020806|23950|1|00000,2023-12-15,474,2023-06-22,2023-11-12,3,143,1
GN_1180180100025801,GN|1180180100025801|24940|1|00000,2024-11-18,74,2024-05-15,2024-10-11,5,149,5
GN_1180180100026001,GN|1180180100026001|24940|1|00000,2024-11-18,204,2024-05-23,2024-10-15,5,145,5
GN_1180180100028204,GN|1180180100028204|24950|1|00000,2024-11-19,5,2024-09-03,2024-11-07,1,65,1
GN_1180180100030602,GN|1180180100030602|24350|1|00000,2024-06-06,10,2023-10-26,2024-05-28,5,215,4
GN_1180180100031505,GN|1180180100031505|24443|1|00000,2024-07-30,0,2024-05-22,2024-07-04,5,43,5
GN_1180180100032603,GN|1180180100032603|23323|1|00000,2023-01-18,69,2022-11-08,2023-01-10,6,63,2
GN_1180180100032604,GN|1180180100032604|23350|1|00000,2023-06-08,152,2023-01-10,2023-05-23,6,133,3
GN_1180180100041303,GN|1180180100041303|23350|1|00000,2023-06-08,10,2022-11-18,2023-05-24,5,187,2
GN_1180180100047301,GN|1180180100047301|23693|1|00000,2023-08-09,0,2023-05-23,2023-08-02,6,71,3
GN_1180180100047302,GN|1180180100047302|23950|1|00000,2023-12-15,0,2023-10-30,2023-11-12,6,13,4
GN_1180180100074006,GN|1180180100074006|23783|1|00000,2023-10-11,21,2023-05-23,2023-10-05,6,135,3
GN_1180180100074007,GN|1180180100074007|23950|1|00000,2023-12-15,0,2023-11-21,2023-11-27,6,6,4
GN_1180180100074007,GN|1180180100074007|24350|1|00000,2024-06-06,0,2023-11-27,2024-05-22,6,177,5
GN_1180180100084004,GN|1180180100084004|24453|1|00000,2024-08-06,859,2024-05-28,2024-05-31,6,3,5
GN_1180180100085005,GN|1180180100085005|24350|1|00000,2024-06-06,0,2024-05-15,2024-05-21,6,6,5
GN_1180180100085702,GN|1180180100085702|23463|1|00000,2023-03-29,1,2022-11-08,2023-02-09,5,93,2
GN_1180180100085703,GN|1180180100085703|23950|1|00000,2023-12-15,0,2023-09-18,2023-11-12,5,55,3
GN_1180180100088806,GN|1180180100088806|22350|1|00000,2022-06-09,3,2022-03-28,2022-05-21,6,54,1
GN_1180180100090207,GN|1180180100090207|23950|1|00000,2023-12-15,0,2023-10-19,2023-11-12,3,24,1
GN_1180180100091303,GN|1180180100091303|24263|1|00000,2024-05-06,18,2023-11-30,2024-04-25,6,147,4
GN_1180180100091304,GN|1180180100091304|24350|1|00000,2024-06-06,3,2024-04-25,2024-05-22,6,27,5
GN_1180180100091505,GN|1180180100091505|22113|1|00000,2022-08-24,6,2022-05-21,2022-07-28,3,68,1
GN_1180180100098901,GN|1180180100098901|24623|1|00000,2024-11-05,2,2024-05-19,2024-10-30,6,164,5
GN_1180180100098902,GN|1180180100098902|24950|1|00000,2024-11-19,0,2024-10-30,2024-11-08,6,9,6
GN_1180180100099205,GN|1180180100099205|23950|1|00000,2023-12-15,0,2022-11-08,2023-11-12,2,369,1
GN_1180180100099205,GN|1180180100099205|24950|1|00000,2024-11-19,0,2023-11-12,2024-10-25,2,348,2
GN_1180180100099305,GN|1180180100099305|24933|1|00000,2024-01-17,1,2023-11-12,2024-01-12,4,61,4
GN_1180180100100406,GN|1180180100100406|24350|1|00000,2024-06-06,0,2024-03-21,2024-05-21,2,61,1
GN_1180180100100406,GN|1180180100100406|24523|1|00000,2024-09-10,3,2024-05-21,2024-09-04,2,106,2
GN_1180180100101003,GN|1180180100101003|23350|1|00000,2023-06-08,32,2023-01-30,2023-05-11,4,101,1
GN_1180180100101302,GN|1180180100101302|24350|1|00000,2024-06-06,4,2023-11-27,2024-05-22,5,177,4
GN_1180180100101803,GN|1180180100101803|22123|1|00000,2022-08-31,0,2022-05-18,2022-08-24,7,98,1
GN_1180180100101804,GN|1180180100101804|22950|1|00000,2022-12-13,65,2022-08-26,2022-11-05,7,71,2
GN_1180180100101804,GN|1180180100101804|24593|1|00000,2024-10-15,85,2024-05-21,2024-10-11,7,143,6
GN_1180180100101805,GN|1180180100101805|24950|1|00000,2024-11-19,3,2024-10-17,2024-11-08,7,22,7
GN_1180180100102302,GN|1180180100102302|23950|1|00000,2023-12-15,386,2023-05-26,2023-11-29,5,187,3
GN_1180180100102901,GN|1180180100102901|23489|1|00000,2023-04-13,151,2022-11-08,2023-04-05,6,148,2
GN_1180180100102901,GN|1180180100102901|23350|1|00000,2023-06-08,0,2023-04-05,2023-05-23,6,48,3
GN_1180180100103703,GN|1180180100103703|23633|1|00000,2023-07-05,21,2023-05-23,2023-06-29,5,37,3
GN_1180180100103704,GN|1180180100103704|23950|1|00000,2023-12-15,75,2023-06-29,2023-11-12,5,136,4
GN_1180180100103704,GN|1180180100103704|24950|1|00000,2024-11-19,146,2023-11-12,2024-10-27,5,350,5
GN_1180180100105902,GN|1180180100105902|23950|1|00000,2023-12-15,129,2023-05-26,2023-11-29,4,187,2
GN_1180180100107606,GN|1180180100107606|23950|1|00000,2023-12-15,0,2023-12-04,2023-12-12,5,8,3
GN_1180180100107705,GN|1180180100107705|22350|1|00000,2022-06-09,65,2022-04-09,2022-05-19,7,40,1
GN_1180180100107705,GN|1180180100107705|23633|1|00000,2023-07-05,243,2022-11-08,2023-06-22,7,226,3
GN_1180180100107706,GN|1180180100107706|23950|1|00000,2023-12-15,110,2023-06-22,2023-10-30,7,130,4
GN_1180180100107706,GN|1180180100107706|24383|1|00000,2024-07-02,29,2024-05-21,2024-06-25,7,35,6
GN_1180180100107707,GN|1180180100107707|24950|1|00000,2024-11-19,37,2024-06-25,2024-11-12,7,140,7
GN_1180180100108011,GN|1180180100108011|23350|1|00000,2023-06-08,23,2022-07-01,2023-05-23,4,326,1
GN_1180180100108011,GN|1180180100108011|24563|1|00000,2024-10-01,0,2024-05-22,2024-09-26,4,127,4
GN_1180180100110505,GN|1180180100110505|23950|1|00000,2023-12-15,11,2022-11-07,2023-11-11,2,369,1
GN_1180180100110505,GN|1180180100110505|24950|1|00000,2024-11-19,7,2023-11-11,2024-10-29,2,353,2
GN_1180180100111806,GN|1180180100111806|22950|1|00000,2022-12-13,23,2022-05-15,2022-11-08,4,177,1
GN_1180180100111806,GN|1180180100111806|23950|1|00000,2023-12-15,8,2023-05-19,2023-11-12,4,177,3
GN_1180180100111806,GN|1180180100111806|24263|1|00000,2024-05-06,2,2023-11-12,2024-03-21,4,130,4
GN_1180180100112204,GN|1180180100112204|23950|1|00000,2023-12-15,169,2022-11-24,2023-12-05,2,376,1
GN_1180180100112204,GN|1180180100112204|24950|1|00000,2024-11-19,138,2023-12-05,2024-10-29,2,329,2
GN_1180180100113306,GN|1180180100113306|23350|1|00000,2023-06-08,22,2023-02-02,2023-05-26,4,113,1
GN_1180180100119705,GN|1180180100119705|23350|1|00000,2023-06-08,70,2023-05-16,2023-05-24,5,8,3
GN_1180180100119705,GN|1180180100119705|24950|1|00000,2024-11-19,1512,2023-11-11,2024-10-28,5,352,5
GN_1180180100119906,GN|1180180100119906|22350|1|00000,2022-06-09,21,2022-02-09,2022-05-27,6,107,1
GN_1180180100122109,GN|1180180100122109|23950|1|00000,2023-12-15,421,2022-11-07,2023-11-11,2,369,1
GN_1180180100122109,GN|1180180100122109|24950|1|00000,2024-11-19,362,2023-11-11,2024-10-28,2,352,2
GN_1180180100122704,GN|1180180100122704|23743|1|00000,2023-09-20,19,2023-05-23,2023-09-13,6,113,3
GN_1180180100122705,GN|1180180100122705|23950|1|00000,2023-12-15,15,2023-09-13,2023-11-12,6,60,4
